ID,MWS,Group,Database,Layer,Name,Provider,Level,Geocode,Type,Description,Download,geojson,Year,Title,Abstract,Data Type,Keywords,Geographic Extent,Scale,Temporal Coverage,Publication Date,Version,Data Provider,Contact Name,Email Address,Phone Number,Address,Data Source,Accuracy,Limitations,Resolution,Coordinate System,Datum,Vertical Datum,Access Constraints,Use Constraints,Data Format,File Size,Download Link,Process Steps,Metadata Creator,Metadata Date,Metadata Standard,Related Publications,Supplementary Info
87,UMW,Environmental Indicators,Evoporation,Monthly evoporation - Aug,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/EP_8.png,,Monthly evaporation - Aug,Dataset represents evaporation data within the Upper Mahaweli Watershed,Raster,"Monthly evaporation, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
88,UMW,Environmental Indicators,Evoporation,Monthly evoporation - Sep,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/EP_9.png,,Monthly evaporation - Sep,Dataset represents evaporation data within the Upper Mahaweli Watershed,Raster,"Monthly evaporation, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
89,UMW,Environmental Indicators,Evoporation,Monthly evoporation - Oct,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/EP_10.png,,Monthly evaporation - Oct,Dataset represents evaporation data within the Upper Mahaweli Watershed,Raster,"Monthly evaporation, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
90,UMW,Environmental Indicators,Evoporation,Monthly evoporation - Nov,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/EP_11.png,,Monthly evaporation - Nov,Dataset represents evaporation data within the Upper Mahaweli Watershed,Raster,"Monthly evaporation, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
91,UMW,Environmental Indicators,Evoporation,Monthly evoporation - Dec,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/EP_12.png,,Monthly evaporation - Dec,Dataset represents evaporation data within the Upper Mahaweli Watershed,Raster,"Monthly evaporation, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
92,UMW,Environmental Indicators,NDVI,Monthly NDVI - Jan,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_1.png,,Monthly NDVI - January,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
93,UMW,Environmental Indicators,NDVI,Monthly NDVI - Feb,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_2.png,,Monthly NDVI - February,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
94,UMW,Environmental Indicators,NDVI,Monthly NDVI - Mar,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_3.png,,Monthly NDVI - March,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
95,UMW,Environmental Indicators,NDVI,Monthly NDVI - Apr,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_4.png,,Monthly NDVI - April,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
96,UMW,Environmental Indicators,NDVI,Monthly NDVI - May,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_5.png,,Monthly NDVI - May,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
97,UMW,Environmental Indicators,NDVI,Monthly NDVI - Jun,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_6.png,,Monthly NDVI - June,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
98,UMW,Environmental Indicators,NDVI,Monthly NDVI - Jul,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_7.png,,Monthly NDVI - July,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
99,UMW,Environmental Indicators,NDVI,Monthly NDVI - Aug,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_8.png,,Monthly NDVI - August,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
100,UMW,Environmental Indicators,NDVI,Monthly NDVI - Sep,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_9.png,,Monthly NDVI - September,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
101,UMW,Environmental Indicators,NDVI,Monthly NDVI - Oct,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_10.png,,Monthly NDVI - October,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
102,UMW,Environmental Indicators,NDVI,Monthly NDVI - Nov,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_11.png,,Monthly NDVI - November,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
103,UMW,Environmental Indicators,NDVI,Monthly NDVI - Dec,,IWMI-IWWRMP,Derive,Yes,Raster,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/NDVI_12.png,,Monthly NDVI - December,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Raster,"Monthly NDVI, Sri Lanka","North: 552444.783520 m, South: 474066.163889 m , East: 527406.707348 m, West: 464934.673482 m",,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,PNG,,,,,,,,
104,MWS-005,Proposal,Soil and Water Conservation,Key activities proposed for soil and water conservation in MWS,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_1.csv,,Key activities proposed for soil and water conservation in MWS,Dataset represents Key activities proposed for soil and water conservation in MWS,Text,"Proposed activities, Sri Lanka",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
105,MWS-005,Proposal,Soil and Water Conservation,Details of Reported landslides in MWS,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_2.csv,,Details of Reported landslides in MWS,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Text,"Past landslides, Sri Lanka",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
106,MWS-005,Proposal,Minor Tanks Restoration,Details of minor tanks available in MWS,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_3.csv,,Details of minor tanks available in MWS,Dataset represents Details of minor tanks available in MWS,Text,"Minor tanks, Sri Lanka",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
107,MWS-005,Proposal,Minor Tanks Restoration,Salient details of tanks in MWS,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_4.csv,,Salient details of tanks in MWS,Dataset represents Salient details of tanks in MWS,Text,"Tanks, Sri Lanka",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
108,MWS-005,Proposal,Minor Tanks Restoration,Provisional cost estimate of Hanthana Wewa restoration,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_5.csv,,Provisional cost estimate of Hanthana Wewa restoration,Dataset represents Provisional cost estimate of Hanthana Wewa restoration,Text,"Cost estimates, Hanthana weva, restoration, Sri Lanka",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
109,MWS-005,Proposal,Minor Tanks Restoration,Provisional cost estimate of TSHDA tank rehabilitation,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_6.csv,,Provisional cost estimate of TSHDA tank rehabilitation,Dataset represents Provisional cost estimate of TSHDA tank rehabilitation,Text,"Cost estimates, TSDHA tank, restoration, Sri Lanka",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
110,MWS-005,Proposal,Minor Tanks Restoration,Implementation schedule of Hanthana Wewa restoration,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_7.csv,,Implementation schedule of Hanthana Wewa restoration,Dataset represents Implementation schedule of Hanthana Wewa restoration,Text,"Implementation schedule, Hanthana weva",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
111,MWS-005,Proposal,Minor Tanks Restoration,Implementation schedule of TSHDA Tank,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_8.csv,,Implementation schedule of TSHDA Tank,Dataset represents Implementation schedule of TSHDA Tank,Text,"Implementation schedule, TSDHA tank",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
112,MWS-005,Proposal,Water Resource Management,Numbers of proposals related to water source protection,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_9.csv,,Numbers of proposals related to water source protection,Dataset represents Numbers of proposals related to water source protection,Text,"Water source protection, Proposed activities",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
113,MWS-005,Proposal,Water Resource Management,Domestic water supply proposals,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_10.csv,,Domestic water supply proposals,Dataset represents Domestic water supply proposals,Text,"Domestic water supply, Proposed activities",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
114,MWS-005,Proposal,Water Resource Management,Irrigation related proposals,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_11.csv,,Irrigation related proposals,Dataset represents Irrigation related proposals,Text,"Irrigation, Proposed activities",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
115,MWS-005,Proposal,Water Resource Management,Cost estimate of domestic water supply and water source protection-related proposals,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_12.csv,,Cost estimate of domestic water supply and water source protection-related proposals,Dataset represents Cost estimate of domestic water supply and water source protection-related proposals,Text,"Cost estimates, Domestic water supply, Water source protection ",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
116,MWS-005,Proposal,Water Resource Management,Cost estimate of minor irrigation related proposals with locations,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_13.csv,,Cost estimate of minor irrigation related proposals with locations,Dataset represents Cost estimate of minor irrigation related proposals with locations,Text,"Cost estimates, Minor tanks, Restoration",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
117,MWS-005,Proposal,Water Quality Improvement,Key activities proposed for water quality improvement in MWS-003,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_14.csv,,Key activities proposed for water quality improvement in MWS-003,Dataset represents Key activities proposed for water quality improvement in MWS-003,Text,"Water quality imporvements, Proposed activities",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
118,MWS-005,Proposal,Stream Reservation,Stream bank protection proposals,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_15.csv,,Stream bank protection proposals,Dataset represents Stream bank protection proposals,Text,"Stream bank protection, Proposals",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
119,MWS-005,Proposal,Stream Reservation,Brief description of legal provisions,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_16.csv,,Brief description of legal provisions,Dataset represents Brief description of legal provisions,Text,"Legal provisions, Sri Lanka",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
120,MWS-005,Proposal,Stream Reservation,Specimen estimates for the proposed protection types of stream reservation by replanting selected tree species,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_17.csv,,Specimen estimates for the proposed protection types of stream reservation by replanting selected tree species,Dataset represents Specimen estimates for the proposed protection types of stream reservation by replanting selected tree species,Text,"Estimates, Tree species, Stream reservation protection",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
121,MWS-005,Proposal,Stream Reservation,Total Cost Estimate for Stream Reservation Proposals,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_18.csv,,Total Cost Estimate for Stream Reservation Proposals,Dataset represents Total Cost Estimate for Stream Reservation Proposals,Text,"Cost estimates, Streak reservation proposals",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
122,MWS-005,Proposal,Product and Entrepreneurships Developments,Packaging and transport of agricultural produce,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_19.csv,,Packaging and transport of agricultural produce,Dataset represents Packaging and transport of agricultural produce,Text,"Agricultural products, Packaging, Transportation",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
123,MWS-005,Proposal,Product and Entrepreneurships Developments,Potential for tourism development and promotion in the area,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_20.csv,,Potential for tourism development and promotion in the area,Dataset represents Potential for tourism development and promotion in the area,Text,"Tourism, Development",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
124,MWS-005,Proposal,Product and Entrepreneurships Developments,Cost estimates and Time frame,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_21.csv,,Cost estimates and Time frame,Dataset represents Cost estimates and Time frame,Text,"Cost estimates, Time frame",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
125,MWS-005,Proposal,Forest Management,Key stakeholders of Forest lands,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_22.csv,,Key stakeholders of Forest lands,Dataset represents Key stakeholders of Forest lands,Text,"Stakeholders, Forests",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
126,MWS-005,Proposal,Forest Management,Forest lands in MWS-003,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_23.csv,,Forest lands in MWS-003,Dataset represents Forest lands in MWS-003,Text,Forests,N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
127,MWS-005,Proposal,Forest Management,HEPA within MWS-003,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_24.csv,,HEPA within MWS-003,Dataset represents HEPA within MWS-003,Text,HEPA,N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
128,MWS-005,Proposal,Forest Management,Vegetation cover vs population in MWS-003,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_25.csv,,Vegetation cover vs population in MWS-003,Dataset represents Vegetation cover vs population in MWS-003,Text,"Vegetation cover, Population",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
129,MWS-005,Proposal,Forest Management,The details of cost to be incurred to establish boundary posts and fire belts,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_26.csv,,The details of cost to be incurred to establish boundary posts and fire belts,Dataset represents The details of cost to be incurred to establish boundary posts and fire belts,Text,"Cost estimates, Boundary establishment, Fire belts",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
130,MWS-005,Proposal,Forest Management,Costing of the proposed activities for 18-acre block of land,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_27.csv,,Costing of the proposed activities for 18-acre block of land,Dataset represents Costing of the proposed activities for 18-acre block of land,Text,"Cost estimates, Forests",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
131,MWS-005,Proposal,Tea Land Management,Key stakeholders of Tea lands,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_28.csv,,Key stakeholders of Tea lands,Dataset represents Key stakeholders of Tea lands,Text,"Stakeholders, Tea lands",N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
132,MWS-005,Proposal,Tea Land Management,Details of Tea Landholdings,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_005/Table_6_29.csv,,Details of Tea Landholdings,Dataset represents Details of Tea Landholdings,Text,Tea lands,N/A,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
